Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
65019eb7-1bec-9319-cb9e-a0892404d8ad,1951-03-09,2000-11-02,999-50-5481,S99989728,X29385262X,Mr.,Doug189,Maxwell782,Sawayn19,,,M,white,nonhispanic,M,Escondido  California  US,381 Rowe Mission Apt 83,Stockton,California,San Joaquin County,6077,95231,38.0279672143823,-121.22171363527022,23778.71,2794671.29,16226
18ec7263-2067-6d28-32c9-a727bcedb965,1941-07-14,1983-04-07,999-32-1438,S99967522,X12253591X,Mr.,Fidel864,Clement78,Marquardt819,,,D,white,nonhispanic,M,Ontario  California  US,977 Luettgen Arcade Suite 48,Los Angeles,California,Los Angeles County,6037,90004,34.053082529217704,-118.2877665490885,586342.56,308956.19,60745
f30ac621-abb8-7765-fd5b-ee72fea6fa51,1958-02-03,,999-10-3437,S99939052,X28366156X,Mrs.,Deeann517,Yolonda722,Hauck852,,Mante251,M,white,nonhispanic,F,South Whittier  California  US,996 Crooks Rue Unit 92,Vista,California,San Diego County,6073,92083,33.17363884537745,-117.28432399653127,1108459.21,609238.81,117470
b3df0213-8e66-ceed-bafd-ac9f343b479a,1963-07-09,,999-45-7158,S99953221,X88647530X,Mr.,Samuel331,Dino214,Weber641,,,W,white,nonhispanic,M,Lincoln  California  US,1010 Weber Dale,Westminster,California,Orange County,6059,92841,33.741439155199245,-118.03738062156971,10979.91,319725.05,10586
2cbb45c1-2e1a-a97f-3af0-ade26e949a86,2017-04-29,,999-49-3251,,,,Quyen270,Pauline896,Towne435,,,,white,nonhispanic,F,Turlock  California  US,281 Wilderman Lane Unit 7,Anaheim,California,Orange County,6059,92870,33.830517169344226,-117.96360897283854,1382.02,78826.02,34729
a88a16eb-9f09-ccd5-5e02-a9030195b08d,1962-01-10,,999-75-1823,S99958112,X8652860X,Mrs.,Xochitl483,Marquerite715,Hirthe744,,Jones311,D,white,nonhispanic,F,Home Garden  California  US,495 Rempel Wynd,Redwood City,California,San Mateo County,6081,94061,37.50768098244607,-122.31888931997139,288424.02,1811231.16,793558
92638f14-b46f-4159-ca6d-52529465c62b,2015-10-18,,999-54-6617,,,,Mildred587,Pearl430,Bauch723,,,,asian,hispanic,F,San Diego  California  US,832 Mayer Mill Suite 43,King City,California,Monterey County,6053,93930,36.18387735537905,-120.99197706380309,1250.00,30878.06,6862
f31270da-2a6f-c03a-0f66-0ed1d85731b6,2021-12-20,,999-25-5393,,,,Natalie960,Germaine912,Rau926,,,,asian,hispanic,F,Watsonville  California  US,494 Bailey Trafficway,Lynwood,California,Los Angeles County,6037,90222,33.99900907155024,-118.22198098835682,5719.62,5545.26,98364
3305ca76-ee6a-b56d-45b2-5532609b8a67,1953-09-28,,999-12-1170,S99960421,X59716791X,Mrs.,Britni406,Crissy767,Wintheiser220,,Mertz280,M,white,nonhispanic,F,Cerritos  California  US,115 Donnelly Divide Unit 52,Port Hueneme,California,Ventura County,6111,93043,34.14265962414793,-119.1354598754637,983219.07,1180006.90,50313
81f58694-5e55-1ad6-c1be-390a14cf1a84,2019-06-03,,999-98-1906,,,,Emilia403,,Stehr398,,,,white,nonhispanic,F,Long Beach  California  US,371 Senger Extension Unit 87,San Juan Capistrano,California,Orange County,6059,92624,33.49738948402128,-117.72226138895817,18584.17,8315.22,59394
67336d84-b6e8-2245-3301-267b1191d778,1997-05-30,,999-92-9392,S99969482,X11047031X,Mr.,Harley673,Franklyn361,Von197,,,,asian,nonhispanic,M,Carson  California  US,519 Kirlin Haven,Belmont,California,San Mateo County,6081,94002,37.545042059013475,-122.22537327084672,49821.11,48459.75,510828
6464935a-a3f3-c217-2852-c34c9905c881,1985-01-28,,999-51-1197,S99968722,X40966920X,Mr.,Joaquín233,Benjamín452,Castro740,,,M,other,hispanic,M,Guatemala City  Guatemala  GT,417 Bechtelar Lock,Fallbrook,California,San Diego County,6073,92028,33.34425835352703,-117.23627707849386,147480.42,32127.32,58707
5c0756fa-bd7c-e83a-c178-1298b1727e34,1965-02-01,2023-04-28,999-34-6745,S99934201,X37034544X,Mr.,Cleo27,Eusebio566,Johns824,,,M,black,nonhispanic,M,Tracy  California  US,942 Zboncak Orchard Suite 8,Alameda,California,Alameda County,6001,94502,37.74179812568913,-122.30731761888977,288548.43,111782.79,111682
61ef1fd2-f190-eaeb-6e69-4e819576b6db,2014-05-03,,999-19-9588,,,,Maryanna659,Chastity705,McCullough561,,,,white,hispanic,F,Fresno  California  US,541 Klein Park Unit 80,South Monrovia Island,California,Los Angeles County,,00000,34.13892581114536,-117.95839407737067,34206.06,6109.12,100680
f0e4bdeb-2119-e741-fd83-230ed49e6ac2,2013-01-11,,999-11-7368,,,,Mateo562,Homero668,Alcántar600,,,,white,hispanic,M,San Jose  San Jose  CR,143 Luettgen Underpass,Corona,California,Riverside County,6065,92881,33.890538244884965,-117.5750019837149,16617.30,11530.22,85118
11392c0c-f105-4787-38f9-360321271a45,2004-11-14,,999-96-9261,S99926602,X52777206X,Mr.,Emory494,Darwin703,Nicolas769,,,,white,nonhispanic,M,Big Bear Lake  California  US,609 Thiel Arcade,Los Angeles,California,Los Angeles County,6037,90212,34.130873340464724,-118.65545962045528,39720.04,33807.24,100119
5b3af070-e6f1-bc23-f277-3c8c84d6636c,2023-04-30,,999-92-1345,,,,Dominica520,Odette203,Waters156,,,,native,nonhispanic,F,Los Angeles  California  US,679 Murray Dale,Salida,California,Stanislaus County,6099,95368,37.71463856027096,-121.10024507070392,5982.78,679.56,165462
6d5e9f14-0a31-f5b8-99d8-fafb559ee649,1999-04-18,,999-28-6269,S99936023,X44838499X,Ms.,Gilda31,Takisha161,Pfannerstill264,,,,white,nonhispanic,F,Orange  California  US,1080 Maggio Village,San Diego,California,San Diego County,6073,91932,32.89482033062363,-117.26719021864463,53608.34,48013.34,92812
3412a804-bbb3-b1ea-e90f-7b8eadec58ae,1951-03-09,2015-12-02,999-98-2065,S99975601,X31962959X,Mr.,Jamie386,Javier97,Thiel172,,,D,white,nonhispanic,M,South Gate  California  US,493 Rice Knoll,Stockton,California,San Joaquin County,6077,95207,37.95421861507886,-121.28569234002528,63605.25,1072608.99,16226
891cd02c-6955-9fce-1647-98bb2314f8c8,2003-12-08,,999-83-4633,S99919313,X40117829X,Mr.,Gayle448,,Rice937,,,,white,hispanic,M,Richmond  California  US,470 Kuphal Road,San Diego,California,San Diego County,6073,92116,32.77531717779825,-117.05844283331376,56778.86,9248.09,48477
a2929e6a-bdab-a99c-7fd5-04b17082f5ce,1936-03-23,,999-14-6002,S99995229,X21233339X,Mrs.,Lean294,Mavis612,Reilly981,,Christiansen251,D,other,nonhispanic,F,Corona  California  US,1043 Streich Tunnel,Sacramento,California,Sacramento County,6067,95811,38.542760102486504,-121.37006059053905,710941.11,778202.67,69627
ad9fd0a7-5654-26f7-ceb9-48d5894a2249,1969-08-16,2011-09-04,999-72-1846,S99928983,X39377372X,Mr.,Gonzalo160,José Luis472,Molina998,,,M,black,hispanic,M,San Jose  San Jose  CR,446 O'Hara Gardens,Livermore,California,Alameda County,6001,94588,37.81935729508488,-121.87476379222628,567786.56,425995.14,90935
d8f3eea1-ab3b-c683-41a7-ab5e20282aac,1965-02-01,,999-43-7252,S99934372,X13514135X,Mr.,Asa127,Oswaldo857,Corwin846,,,M,black,nonhispanic,M,Salinas  California  US,887 Streich Village Suite 73,Alameda,California,Alameda County,6001,94501,37.77929539233182,-122.30081573529863,685972.33,595746.58,111682
a1cbf8a7-d41b-7410-587e-e716cbe1c920,1972-08-07,,999-78-5151,S99973881,X38909570X,Mrs.,Lester513,Jenelle653,Howell947,,Sanford861,D,white,nonhispanic,F,Yuba City  California  US,567 Rippin Boulevard,Half Moon Bay,California,San Mateo County,6081,94019,37.48614475898494,-122.44248138008874,190062.46,828339.84,878269
4ef82b89-91b6-09b1-7616-1ebab043839c,2012-12-06,,999-33-2043,,,,Marcellus830,Donn979,Collins926,,,,white,nonhispanic,M,East Los Angeles  California  US,228 Huels Boulevard Unit 85,Chula Vista,California,San Diego County,6073,92154,32.59211138760348,-117.09570194095222,2242.00,41699.36,22559
c6a961db-4876-c94c-22d6-8998c8c4cd1d,1990-07-14,,999-98-6329,S99983764,X17382082X,Mr.,Stuart913,Clay913,Effertz744,,,M,native,nonhispanic,M,Los Angeles  California  US,133 Kirlin Heights,Anaheim,California,Orange County,6059,92886,33.783625999938224,-117.9613806682545,89439.64,0.00,100610
a2d90451-dd9d-35df-560f-ebdf99ba583d,1991-01-17,,999-98-8083,S99984037,X27053590X,Ms.,Ola364,Brandy18,Swift555,,,S,white,nonhispanic,F,Modesto  California  US,916 Cole Passage,Walnut,California,Los Angeles County,6037,91768,34.02582627470392,-117.8467680279399,11676.98,850001.15,20200
08d0c5ab-d49f-9f32-5883-4fcf3d0cf4a3,1969-08-16,2015-08-11,999-32-1275,S99968166,X33551480X,Mr.,Daniel959,Felipe97,Varela93,,,M,black,hispanic,M,Tegucigalpa  Francisco Morazán  HN,297 Vandervort Tunnel Suite 82,Livermore,California,Alameda County,6001,94551,37.79650463632156,-121.90740301060477,146073.51,2294.46,90935
2b4ff5fe-8eb2-c7ba-f4e8-8a0184b06b76,2020-01-15,,999-64-6200,,,,Mark765,Joshua658,Torp761,,,,white,nonhispanic,M,Fairfield  California  US,670 Schmitt Divide,Claremont,California,Los Angeles County,6037,91750,34.15377059441806,-117.731806547332,750.00,14439.99,43195
84a67f41-c200-cb54-428c-ca04b38b3f71,1944-07-17,2013-09-16,999-98-8632,S99970765,X7425756X,Mrs.,Lynna524,Tamela350,Price929,,Weissnat378,D,white,nonhispanic,F,Sunnyvale  California  US,283 Rodriguez Trailer Unit 81,Citrus Heights,California,Sacramento County,6067,95610,38.66053683294658,-121.29195328355085,1671743.16,792548.10,86557
350cca9e-e45c-0e04-cabf-9aa9177f0f05,1970-06-07,,999-26-4295,S99925343,X40065610X,Mr.,Bobbie849,Neil122,Kohler843,,,M,white,nonhispanic,M,Carpinteria  California  US,198 Graham Lane,Cupertino,California,Santa Clara County,6085,95070,37.33197211577414,-121.94411491520901,135216.34,18118.99,451993
04173b72-da07-522f-8f03-f87f4fcda0a3,1941-07-14,,999-33-2700,S99940722,X10585781X,Mr.,Orville751,Chase54,O'Hara248,,,M,white,nonhispanic,M,Concord  California  US,424 Schimmel Trace Apt 19,Los Angeles,California,Los Angeles County,6037,90095,33.935772357866846,-118.30259808746514,227082.30,505961.80,60745
74447e3d-16dc-55ed-d19e-44dd381e09d2,1982-05-14,,999-73-7602,S99950614,X11858651X,Mr.,Jerry654,,Kassulke119,,,M,white,nonhispanic,M,Los Gatos  California  US,281 Jerde Run,San Buenaventura (Ventura),California,Ventura County,6111,93004,33.98238099941321,-119.40719895864217,75452.37,20404.97,911018
c31a47ec-fd85-fecd-e508-2d92b88d9f50,1998-07-12,,999-48-5455,S99921149,X9883963X,Mr.,Dave764,Miguel815,Little434,,,,white,hispanic,M,West Sacramento  California  US,626 Schumm Approach Apt 91,Los Banos,California,Merced County,6047,93635,37.10532620768774,-120.81575022316386,96319.61,128444.61,60224
ae32056b-6a05-ee27-dc37-f25cd333b64e,1975-10-12,,999-68-6495,S99978191,X10311661X,Mrs.,Soledad678,Estela596,Benavídez820,,Martínez540,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,891 Schoen Skyway Suite 85,Patterson,California,Stanislaus County,6099,95363,37.45767211780274,-121.15571932736205,491852.51,408531.68,78183
b6b9063d-8aad-0b01-52dd-2c81da8f7101,1992-04-12,,999-44-9380,S99938877,X61188253X,Mr.,Son314,Edison640,Keebler762,,,M,white,nonhispanic,M,El Paso de Robles (Paso Robles)  California  US,429 Connelly Extension Apt 59,Soda Bay,California,Lake County,,00000,39.01727474419522,-122.82432071982393,39543.56,129663.38,23939
f40ccb1b-060c-ebb2-7c40-806ee680db21,1988-01-08,,999-63-7068,S99922081,X3360855X,Mrs.,Suzie388,Marissa322,Stamm704,,Lehner980,M,asian,hispanic,F,Ontario  California  US,724 Collier Wynd,San Carlos,California,San Mateo County,6081,94070,37.54081980380229,-122.2816085188958,110609.64,1338497.03,35038
a49ffd12-cd3b-2fbf-6ef1-3f85caecd471,2005-06-08,,999-27-1676,S99953981,,Ms.,Lucia634,Sofia418,Abreu185,,,,asian,hispanic,F,Santiago  Santiago Province  CL,1072 Metz Bridge Apt 81,Chico,California,Butte County,6007,95928,39.736132567855826,-121.77253120848246,3750.00,69452.22,15974
d9abb3bb-a807-e1ca-9586-99158a1fd7a6,2021-05-21,,999-82-8318,,,,Garrett899,Johnny786,Schinner682,,,,white,nonhispanic,M,Los Angeles  California  US,410 Bergnaum Center,Carson,California,Los Angeles County,6037,90745,33.889497991323786,-118.28523191635817,11449.11,2500.89,163687
79a5c478-e02f-1fb0-42fc-cd398f6904dd,1991-07-09,,999-83-5280,S99991905,X51821863X,Mr.,Tommie457,Boyd728,Runolfsson901,,,M,asian,hispanic,M,Laguna Hills  California  US,205 Windler Spur Unit 17,Mountain View,California,Santa Clara County,6085,94303,37.38219300101784,-122.12637938159745,26264.77,95317.71,29631
1f255860-b9e3-b1ad-9aa0-e1a61f6a4567,1969-08-16,,999-96-8951,S99949459,X61088134X,Mr.,Gonzalo160,Alejandro916,Rendón540,,,M,black,hispanic,M,Panama City  Panama  PA,338 Price Terrace,Livermore,California,Alameda County,6001,94551,37.715117177041336,-121.70793367703477,749452.38,706923.98,90935
79b1ee11-7bc7-e0a7-b251-b934733aae9e,1981-12-03,,999-77-1883,S99934513,X68774779X,Mrs.,Louetta798,,Bernhard322,,Johns824,M,white,nonhispanic,F,San Francisco  California  US,402 Mraz Terrace,Ontario,California,San Bernardino County,6071,91762,34.00721286705253,-117.59156403847908,222344.35,310052.50,149274
a3d2b19a-82c2-063c-c2c5-210f31a44d5c,2018-01-07,,999-52-8673,,,,Julio César525,César846,Caballero789,,,,white,hispanic,M,Juarez  Chihuahua  MX,999 Kshlerin Parade Suite 5,La Habra,California,Orange County,6059,92835,33.86960853383402,-117.94085580572504,15800.88,2483.26,84767
f943d4bf-d6c3-6a46-4253-2ae2ead49106,1970-12-25,,999-29-3457,S99959740,X8873762X,Mr.,Salvador46,Pablo44,Saldivar860,,,W,white,hispanic,M,Bogota  Bogota  CO,480 Dach Path,Glendale,California,Los Angeles County,6037,91046,34.12157909798846,-118.30478413972386,18377.25,515293.99,18107
35c4fce5-3fa8-679d-a9a6-96defaa12d5c,1992-09-27,,999-50-7196,S99946730,X56908579X,Ms.,Mona85,Louanne686,Heller342,,,S,white,nonhispanic,F,East Los Angeles  California  US,887 Miller Esplanade Suite 12,Oakland,California,Alameda County,6001,94611,37.83661776305795,-122.21348355289535,55291.45,446809.27,26011
30faaf4e-5283-6cc9-274c-3053d3441996,1951-03-09,,999-68-7483,S99986202,X77791078X,Mr.,Cornelius968,Delmar187,Lueilwitz711,,,S,white,nonhispanic,M,Garden Grove  California  US,1079 Schumm Approach Suite 11,Stockton,California,San Joaquin County,6077,95219,37.99680584940555,-121.26809632160364,29287.57,820128.90,16226
9913653d-0550-e366-7892-ff5af0630ac1,1996-01-11,,999-13-5533,S99994364,X3685054X,Mrs.,Tanesha560,Chieko845,Quigley282,,Vandervort697,M,white,nonhispanic,F,Mountain View  California  US,761 Reilly Rue Suite 11,Ontario,California,San Bernardino County,6071,91762,34.08302349554275,-117.55698971813023,170464.92,365589.35,64516
403aceac-bcc1-2891-4be1-bba115b4f86f,1965-05-03,,999-92-5059,S99975095,X24325576X,Mrs.,Jessica140,Shirleen968,Williamson769,,Nienow652,M,white,nonhispanic,F,Arden-Arcade  California  US,384 Kilback Drive,Daly City,California,San Mateo County,6081,94015,37.64917907414919,-122.43091066119068,388453.07,883683.75,598614
029da925-287b-f867-3c6c-9dacb13b0076,1964-11-20,,999-94-2354,S99932178,X26373863X,Mr.,Jerrod232,Quincy153,Yost751,,,S,white,nonhispanic,M,Salinas  California  US,887 Kassulke Parade,Tustin,California,Orange County,6059,92780,33.68942155280045,-117.82008128587897,170888.08,54194.28,68856
09f8648f-ed12-8810-7aa5-0885fd6467e3,1982-10-22,,999-40-8372,S99932356,X62677624X,Mr.,Miguel Ángel46,Rafael239,Navarrete760,,,M,black,nonhispanic,M,Ponce  Puerto Rico  PR,1074 Lesch Mall,Los Angeles,California,Los Angeles County,6037,90059,34.150083677921266,-118.30042098361682,138496.52,19734.01,115840
18237032-0ff3-54f1-8f16-5e13e6a862c7,1918-02-08,2006-12-12,999-46-8433,S99954631,X61724697X,Ms.,Elida479,Elizebeth108,Leffler128,,,S,white,hispanic,F,Huntington Beach  California  US,1098 Beer Village,Los Angeles,California,Los Angeles County,6037,90058,33.95931655831923,-118.40042150767135,534274.99,2415659.19,130753
6692a997-236f-f350-d3ef-09b68fd27a6f,2017-11-07,,999-72-6594,,,,Dennis979,Zetta950,Mann644,,,,white,nonhispanic,F,Cupertino  California  US,237 Eichmann Lodge,Temecula,California,Riverside County,6065,92562,33.50052942872995,-117.0584166960035,27733.21,0.00,112013
d080fd37-106b-9fa6-233c-92f53b0f641c,1944-04-11,2012-07-23,999-25-9904,S99946211,X23796162X,Mrs.,Rosalind66,Shanda945,Keeling57,,Schiller186,M,black,nonhispanic,F,El Cajon  California  US,450 Hayes Trace,Long Beach,California,Los Angeles County,6037,90808,33.763725412984876,-118.25751268338149,412907.63,2239285.54,6941
28a3189c-64be-1959-7432-cc47bdfc72f2,1990-06-19,,999-32-9218,S99938847,X32527437X,Mr.,Porter490,Rolf983,Reynolds644,,,M,white,nonhispanic,M,Santa Ana  California  US,1046 Lebsack Club,Roseville,California,Placer County,6061,95661,38.761078611725004,-121.26487487244377,179937.71,115446.24,62029
af2fd941-fe6a-6632-d6f2-a67b0ea0da94,1963-03-13,,999-27-5177,S99968094,X58943225X,Mr.,William805,Erwin847,Kuvalis369,,,W,white,nonhispanic,M,San Clemente  California  US,656 Erdman Drive,San Diego,California,San Diego County,6073,91942,32.72335506794616,-117.1801058693622,224784.88,88750.64,55474
8a5556fd-2fa3-8ac0-c2af-9c8960df9728,1976-07-24,,999-85-8890,S99969694,X32008562X,Mr.,Brad867,Santos184,Watsica258,,,D,white,hispanic,M,Oceanside  California  US,851 Upton Heights Unit 50,Ripon,California,San Joaquin County,6077,95366,37.77325249069636,-121.15498214923619,11627.13,260395.12,18881
94963775-09c0-a42d-86ed-5b832776244c,1971-01-12,,999-10-2245,S99983541,X6237938X,Ms.,Dani520,Jonell764,Rempel203,,,S,asian,nonhispanic,F,California City  California  US,855 Spinka Ranch Apt 83,Merced,California,Merced County,6047,95340,37.21050525220998,-120.53066924812354,296517.46,873837.44,293720
41c9bc33-8f85-ccdf-b5e9-d3faa217076b,1967-04-28,,999-72-1389,S99962969,X48160178X,Mr.,Bruce167,Garth972,Heaney114,,,M,white,nonhispanic,M,Huntington Beach  California  US,931 Deckow Quay Apt 12,Los Angeles,California,Los Angeles County,6037,90006,34.05056211529009,-118.37391080592879,37714.38,761523.68,17673
acc81ac8-eea7-ec8b-d415-a5d3eeeed1d9,1918-02-08,1978-10-26,999-21-9339,S99999397,X48808121X,Ms.,Junko239,,West559,,,S,white,hispanic,F,La Mesa  California  US,905 Metz Ville Unit 2,Los Angeles,California,Los Angeles County,6037,91306,34.205131023797804,-118.48837055141121,496757.58,1724594.35,130753
b2090b86-4183-3d08-d5fe-3c0466b7073b,1953-07-01,2000-02-20,999-49-4234,S99947312,X86080257X,Mr.,Claudio955,Rodrick370,Runolfsson901,,,M,asian,nonhispanic,M,Union City  California  US,1054 Cormier Dale Unit 55,Lake Arrowhead,California,San Bernardino County,6071,92352,34.27092821749279,-117.1554264270032,175991.81,416084.83,184061
270e1a25-f49f-94ca-00ad-59d0876c1ccb,1944-04-11,,999-57-8799,S99973935,X49872694X,Mrs.,Sharron285,Reina25,Keebler762,,Marvin195,M,black,nonhispanic,F,Oakland  California  US,943 Stamm Vista Suite 56,Long Beach,California,Los Angeles County,6037,90813,33.82445818928427,-118.20232660776051,21045.96,1488600.44,6941
e136c6fc-e0f8-e5c2-db0e-138a9ee4ca95,1947-10-31,1981-02-14,999-56-6784,S99923055,X82165320X,Mrs.,Brinda322,Alverta45,Breitenberg711,,Conn188,M,asian,hispanic,F,East Rancho Dominguez  California  US,470 Paucek Common,San Jose,California,Santa Clara County,6085,95124,37.48714334950761,-122.05925737135416,703931.24,312906.91,64714
73446d82-9f51-89e2-822c-fbf4fb264efd,1986-04-22,,999-57-5826,S99960799,X64077554X,Mr.,Raúl937,Ignacio928,Tapia475,,,S,asian,hispanic,M,Carolina  Puerto Rico  PR,582 Von Byway Suite 82,Rosemead,California,Los Angeles County,6037,91770,34.09152800119398,-118.04028501724744,480392.33,402029.01,67039
915b513a-7fe6-b7be-4a54-7de78f437ef4,1991-11-28,,999-21-2455,S99930401,X78011287X,Ms.,Kira861,Jesse626,Moore224,,,S,hawaiian,nonhispanic,F,South Whittier  California  US,175 Hodkiewicz Light Suite 68,Fremont,California,Alameda County,6001,94539,37.55853112892223,-121.92595063854309,191759.50,628505.70,68067
6327ce61-ef98-4100-d498-29c2618ce434,1954-05-29,,999-82-8991,S99928516,X36631136X,Mr.,Dallas143,Alonzo487,Grady603,,,S,white,nonhispanic,M,Mill Valley  California  US,525 Kuvalis Meadow,Lompoc,California,Santa Barbara County,6083,93436,34.57821290219314,-120.49412042621763,148725.87,1258430.61,145299
64a83d11-d8a1-026c-f40b-da0c0def2df9,2013-07-01,,999-70-1069,,,,Jeniffer557,Emelina469,Wehner319,,,,white,nonhispanic,F,Los Angeles  California  US,520 Moore Park,Auburn,California,Placer County,6061,95602,38.96433399212439,-121.07076128598418,1750.00,40698.68,5812
ef177c18-4ac6-6397-014b-20ced8290131,1953-07-01,,999-93-3416,S99912849,X40897280X,Mr.,Jarrett354,Adam631,Ledner144,,,S,asian,nonhispanic,M,Los Angeles  California  US,306 Runolfsson Run,Lake Arrowhead,California,San Bernardino County,6071,92352,34.2982472762711,-117.23737519921762,253069.71,1029077.89,184061
